file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender,class,85,90,0,90,370,1,0,154,506,0.96119374,0.0,0.0,40,5,28,12,0,0,28,0,0,0,134,3,12,118,0,4,3,0,0,3659,37,28,73,34,70,598,144,375,86,384,7,51,2,0,578,1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous22,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous66,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous23,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous67,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous24,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous68,anonymous,2,2,0,2,5,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,9,1,0,4,0,3,0,0,0,35,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous25,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,9,4,0,0,0,1,0,0,0,8,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous69,anonymous,4,4,0,4,5,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,1,0,8,1,6,3,5,3,0,0,0,35,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous26,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\Demo\iOS\OldCompiledPlugins\Sources\BridaDemoLoginPlugin\src\main\java\burp\BurpExtender.java,burp.BurpExtender,class,10,13,3,10,9,1,0,21,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,43,0,1,4,1,0,6,1,16,0,15,5,0,0,0,49,1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous27,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,5,2,0,0,0,1,0,0,0,7,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BridaThread.java,burp.BridaThread,class,1,1,0,1,9,1,0,9,0,0.5,0.5,0.5,4,0,4,0,0,0,4,0,0,0,5,0,0,2,0,3,0,0,0,42,0,1,0,1,0,4,0,6,0,6,4,0,0,0,29,1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous28,anonymous,1,1,0,1,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous29,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BridaMessageEditorPlugin.java,burp.BridaMessageEditorPlugin$BridaMessageEditorPluginInner,innerclass,7,7,0,7,31,1,0,34,0,0.625,0.60714287,0.75,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,2,160,16,1,10,1,9,66,7,22,15,20,5,0,0,0,135,1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\TreePopup.java,burp.TreePopup,class,1,1,0,1,4,5,0,5,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,39,0,0,3,0,0,15,1,9,0,9,1,0,0,0,30,1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\CustomPlugin.java,burp.CustomPlugin$CustomPluginParameterValues,enum,1,1,0,1,5,1,0,2,0,0.0,1.0,1.0,3,1,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,14,3,1,0,0,0,8,0,1,0,1,2,0,0,0,44,9,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous40,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous41,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous42,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\CustomPlugin.java,burp.CustomPlugin$CustomPluginType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous32,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,5,2,0,0,0,1,0,0,0,8,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous33,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,9,4,0,0,0,1,0,0,0,8,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous34,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous35,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous36,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BridaButtonPlugin.java,burp.BridaButtonPlugin,class,3,3,0,3,10,2,0,29,0,0.33333334,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,5,52,2,0,1,0,0,14,0,20,14,3,2,0,0,0,39,1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous37,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous38,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,BurpExtender$Anonymous39,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BurpExtender.java,JTableButtonRenderer,innerclass,3,4,1,3,5,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,26,2,0,1,0,1,1,1,2,0,2,3,0,0,0,13,0,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\BridaContextMenuPlugin.java,burp.BridaContextMenuPlugin,class,6,7,1,6,43,2,0,56,13,0.6666667,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,11,216,3,1,22,0,11,75,22,41,23,23,5,3,0,0,136,1,0
C:\Users\Kaveri\Downloads\Files\Brida\Brida\src\main\java\burp\CustomPlugin.java,burp.CustomPlugin$CustomPluginFunctionOutputValues,enum,1,1,0,1,5,1,0,2,0,0.0,1.0,1.0,3,1,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,14,3,1,0,0,0,9,0,1,0,1,2,0,0,0,51,9,0
